2020-05-24,0,0,0,0
2020-05-25,0,0,0,0
2020-05-26,0,0,0,0
2020-05-27,0,0,0,0
2020-05-28,0,0,0,0
2020-05-29,0,0,0,0
2020-05-30,0,0,0,0
2020-05-31,0,0,0,0
2020-06-01,0,0,0,0
2020-06-02,0,0,0,0
2020-06-03,0,0,0,0
2020-06-04,0,0,0,0
2020-06-05,0,0,0,0
2020-06-06,0,0,0,0
2020-06-07,0,0,0,0
2020-06-08,0,0,0,0
2020-06-09,0,0,0,0
2020-06-10,0,0,0,0
2020-06-11,0,0,0,0
2020-06-12,0,0,0,0
2020-06-13,0,0,0,0
2020-06-14,0,0,0,0
2020-06-15,0,0,0,0
2020-06-16,0,0,0,0
2020-06-17,0,0,0,0
2020-06-18,0,0,0,0
2020-06-19,0,0,0,0
2020-06-20,0,0,0,0
2020-06-21,0,0,0,0
2020-06-22,0,0,0,0
2020-06-23,0,0,0,0
2020-06-24,0,0,0,0
2020-06-25,0,0,0,0
2020-06-26,0,0,0,0
2020-06-27,0,0,0,0
2020-06-28,0,0,0,0
2020-06-29,0,0,0,0
2020-06-30,0,0,0,0
2020-07-01,0,0,0,0
2020-07-02,0,0,0,0
2020-07-03,0,0,0,0
2020-07-04,0,0,0,0
2020-07-05,0,0,0,0
2020-07-06,0,0,0,0
2020-07-07,0,0,0,0
2020-07-08,0,0,0,0
2020-07-09,0,0,0,0
2020-07-10,0,0,0,0
2020-07-11,0,0,0,0
2020-07-12,0,0,0,0
2020-07-13,0,0,0,0
2020-07-14,0,0,0,0
2020-07-15,0,0,0,0
2020-07-16,0,0,0,0
2020-07-17,0,0,0,0
2020-07-18,0,0,0,0
2020-07-19,0,0,0,0
2020-07-20,0,0,0,0
2020-07-21,0,0,0,0
2020-07-22,0,0,0,0
2020-07-23,0,0,0,0
2020-07-24,0,0,0,0
2020-07-25,0,0,0,0
2020-07-26,0,0,0,0
2020-07-27,0,0,0,0
2020-07-28,0,0,0,0
2020-07-29,0,0,0,0
2020-07-30,0,0,0,0
2020-07-31,0,0,0,0
2020-08-01,0,0,0,0
2020-08-02,0,0,0,0
2020-08-03,0,0,0,0
2020-08-04,0,0,0,0
2020-08-05,0,0,0,0
2020-08-06,0,0,0,0
2020-08-07,0,0,0,0
2020-08-08,0,0,0,0
2020-08-09,0,0,0,0
2020-08-10,0,0,0,0
2020-08-11,0,0,0,0
2020-08-12,0,0,0,0
2020-08-13,0,0,0,0
2020-08-14,0,0,0,0
2020-08-15,0,0,0,0
2020-08-16,0,0,0,0
2020-08-17,0,0,0,0
2020-08-18,0,0,0,0
2020-08-19,0,0,0,0
2020-08-20,0,0,0,0
2020-08-21,0,0,0,0
2020-08-22,0,0,0,0
2020-08-23,0,0,0,0
2020-08-24,0,0,0,0
2020-08-25,0,0,0,0
2020-08-26,0,0,0,0
2020-08-27,0,0,0,0
2020-08-28,0,0,0,0
2020-08-29,0,0,0,0
2020-08-30,0,0,0,0
2020-08-31,0,0,0,0
2020-09-01,0,0,0,0
2020-09-02,0,0,0,0
2020-09-03,0,0,0,0
2020-09-04,0,0,0,0
2020-09-05,0,0,0,0
2020-09-06,0,0,0,0
2020-09-07,0,0,0,0
2020-09-08,0,0,0,0
2020-09-09,0,0,0,0
2020-09-10,0,0,0,0
2020-09-11,0,0,0,0
2020-09-12,0,0,0,0
2020-09-13,0,0,0,0
2020-09-14,0,0,0,0
2020-09-15,0,0,0,0
2020-09-16,0,0,0,0
2020-09-17,0,0,0,0
2020-09-18,0,0,0,0
2020-09-19,0,0,0,0
2020-09-20,0,0,0,0
2020-09-21,0,0,0,0
2020-09-22,0,0,0,0
2020-09-23,0,0,0,0
2020-09-24,0,0,0,0
2020-09-25,0,0,0,0
2020-09-26,0,0,0,0
2020-09-27,0,0,0,0
2020-09-28,0,0,0,0
2020-09-29,0,0,0,0
2020-09-30,0,0,0,0
2020-10-01,0,0,0,0
2020-10-02,0,0,0,0
2020-10-03,0,0,0,0
2020-10-04,0,0,0,0
2020-10-05,0,0,0,0
2020-10-06,0,0,0,0
2020-10-07,0,0,0,0
2020-10-08,0,0,0,0
2020-10-09,0,0,0,0
2020-10-10,0,0,0,0
2020-10-11,0,0,0,0
2020-10-12,0,0,0,0
2020-10-13,0,0,0,0
2020-10-14,0,0,0,0
2020-10-15,0,0,0,0
2020-10-16,0,0,0,0
2020-10-17,0,0,0,0
2020-10-18,0,0,0,0
2020-10-19,0,0,0,0
2020-10-20,0,0,0,0
2020-10-21,0,0,0,0
2020-10-22,0,0,0,0
2020-10-23,0,0,0,0
2020-10-24,0,0,0,0
2020-10-25,0,0,0,0
2020-10-26,0,0,0,0
2020-10-27,0,0,0,0
2020-10-28,0,0,0,0
2020-10-29,0,0,0,0
2020-10-30,0,0,0,0
2020-10-31,0,0,0,0
2020-11-01,0,0,0,0
2020-11-02,0,0,0,0
2020-11-03,0,0,0,0
2020-11-04,0,0,0,0
2020-11-05,0,0,0,0
2020-11-06,0,0,0,0
2020-11-07,0,0,0,0
2020-11-08,0,0,0,0
2020-11-09,0,0,0,0
2020-11-10,0,0,0,0
2020-11-11,0,0,0,0
2020-11-12,0,0,0,0
2020-11-13,0,0,0,0
2020-11-14,0,0,0,0
2020-11-15,0,0,0,0
2020-11-16,0,0,0,0
2020-11-17,0,0,0,0
2020-11-18,0,0,0,0
2020-11-19,0,0,0,0
2020-11-20,0,0,0,0
2020-11-21,0,0,0,0
2020-11-22,0,0,0,0
2020-11-23,0,0,0,0
2020-11-24,0,0,0,0
2020-11-25,0,0,0,0
2020-11-26,0,0,0,0
2020-11-27,0,0,0,0
2020-11-28,0,0,0,0
2020-11-29,0,0,0,0
2020-11-30,0,0,0,0
2020-12-01,0,0,0,0
2020-12-02,0,0,0,0
2020-12-03,0,0,0,0
2020-12-04,0,0,0,0
2020-12-05,0,0,0,0
2020-12-06,0,0,0,0
2020-12-07,0,0,0,0
2020-12-08,0,0,0,0
2020-12-09,0,0,0,0
2020-12-10,0,0,0,0
2020-12-11,0,0,0,0
2020-12-12,0,0,0,0
2020-12-13,0,0,0,0
2020-12-14,0,0,0,0
2020-12-15,0,0,0,0
2020-12-16,0,0,0,0
2020-12-17,0,0,0,0
2020-12-18,0,0,0,0
2020-12-19,0,0,0,0
2020-12-20,0,0,0,0
2020-12-21,0,0,0,0
2020-12-22,0,0,0,0
2020-12-23,0,0,0,0
2020-12-24,0,0,0,0
2020-12-25,0,0,0,0
2020-12-26,0,0,0,0
27.12.2020,0,0,0,0
28.12.2020,0,0,0,0
29.12.2020,0,0,0,0
30.12.2020,0,0,0,0
31.12.2020,0,0,0,0
01.01.2021,0,0,0,0
02.01.2021,0,0,0,0
03.01.2021,0,0,0,0
04.01.2021,0,0,0,0
05.01.2021,0,0,0,0
06.01.2021,0,0,0,0
07.01.2021,0,0,0,0
08.01.2021,0,0,0,0
09.01.2021,0,0.00000620018239503539,0,0.00113357397415552
10.01.2021,0,0.0000198810196362548,0,0.00316991691226479
11.01.2021,0,0.0000490623128650627,0,0.0061061072319202
12.01.2021,0,0.0000718412438381275,0,0.0091591608478803
13.01.2021,0,0.0000872743065388134,0,0.0102177475402403
14.01.2021,0,0.0000880156326947415,0,0.0104641343232827
15.01.2021,0,0.0000913852970398695,0,0.0116366627295398
16.01.2021,0,0.000100568813335641,0,0.0137842311267286
17.01.2021,0,0.000126654635643718,0,0.0194217355021537
18.01.2021,0,0.000172464370919899,0,0.0269662624801632
19.01.2021,0,0.000218229117721672,0,0.0358108947177511
20.01.2021,0,0.000292936966403136,0,0.0439425773520744
21.01.2021,0,0.000385364619850058,0,0.0525989686238948
22.01.2021,0,0.000413849547157965,0,0.0555278983677171
23.01.2021,0,0.000432939838975902,0,0.0579422371797778
24.01.2021,0,0.000518322739119719,0,0.0701952549535253
25.01.2021,0,0.000704813561241886,0,0.0855387957832691
26.01.2021,0,0.000922053760881771,0,0.101967098571752
27.01.2021,0,0.00123639006243571,0,0.120991598821129
28.01.2021,0,0.00157721224578868,0,0.140620750238041
29.01.2021,0,0.00173051872451494,0,0.143912479573793
30.01.2021,0,0.00187406208773443,0,0.146265989888914
31.01.2021,0,0.00233383325303413,0,0.1625616167309
01.02.2021,0,0.00294673636355507,0,0.18057268632963
02.02.2021,0,0.00366360506156421,0,0.1982734167309
03.02.2021,0,0.00457008752953565,0,0.216985347109499
04.02.2021,0,0.00548764484489284,0,0.233410188233961
05.02.2021,0,0.00580695540546498,0,0.235700138290637
06.02.2021,0,0.00607879862135334,0,0.236816514146452
07.02.2021,0,0.00694912352800256,0,0.247330702244389
08.02.2021,0,0.00788520669580866,0,0.257689391203809
09.02.2021,0,0.00884582624276425,0,0.267440910043074
10.02.2021,0,0.00986906432570551,0,0.276566951076853
11.02.2021,0,0.0108850825758773,0,0.284123312876899
12.02.2021,0,0.0111254536162648,0,0.28494636082521
13.02.2021,0,0.0113141740066836,0,0.285371226569939
14.02.2021,0,0.0119925230194113,0,0.289879385422807
15.02.2021,0,0.0126988718727433,0,0.295227212446157
16.02.2021,0,0.0133425982852106,0,0.300059926796645
17.02.2021,0,0.0139371358221747,0,0.303958312672863
18.02.2021,0,0.0145077618877212,0,0.307782941985944
19.02.2021,0,0.0146037392817815,0,0.307996543300839
20.02.2021,0,0.0147017070361717,0,0.308173332350941
21.02.2021,0,0.0150945171842135,0,0.31060455436409
22.02.2021,0,0.0155264783999315,0,0.313779028655634
23.02.2021,0,0.0159716667668119,0,0.317529705055543
24.02.2021,0,0.0164940972316462,0,0.321383674200861
25.02.2021,0,0.0170658552446103,0,0.325541685218771
26.02.2021,0,0.0171954754766847,0,0.326115874200861
27.02.2021,0,0.017301040803241,0,0.326473281795511
28.02.2021,0,0.017805023084911,0,0.329725857220585
01.03.2021,0,0.0184760601417272,0,0.333813231104058
02.03.2021,0,0.0191633524744053,0,0.339198765518023
03.03.2021,0,0.0200177265037746,0,0.345479150736794
04.03.2021,0,0.0208527769149949,0,0.351981056789844
05.03.2021,0,0.021016381524729,0,0.353165990296985
06.03.2021,0,0.0211229172694337,0,0.353689540421673
07.03.2021,0,0.0218973900927146,0,0.359084228610292
08.03.2021,0,0.0229235331342875,0,0.365853361142598
09.03.2021,0,0.0239790283330434,0,0.374376164747223
10.03.2021,0,0.025374321745721,0,0.384619396259352
11.03.2021,0,0.0266088457246437,0,0.394739858490138
12.03.2021,0,0.0268392102260453,0,0.396241038267966
13.03.2021,0,0.0269881229297983,0,0.397457457311267
14.03.2021,0,0.0281751520588785,0,0.409719757220585
15.03.2021,0,0.0296587800037558,0,0.428006045817275
16.03.2021,0,0.0313918800463189,0,0.446943595465881
17.03.2021,0,0.0335421148191338,0,0.466311926093856
18.03.2021,0,0.0354036133576673,0,0.483548601745636
19.03.2021,0,0.0359845986799344,0,0.489183043119474
20.03.2021,0,0.0364814183214291,0,0.49502485361596
21.03.2021,0,0.0384496320690823,0,0.51548536084788
22.03.2021,0,0.0409019739061828,0,0.54339179240535
23.03.2021,0,0.0440183709421772,0,0.570034149784629
24.03.2021,0,0.0474979253623701,0,0.597053643799592
25.03.2021,0,0.0504626877852276,0,0.62083204828837
26.03.2021,0,0.0517155015039825,0,0.630968295307187
27.03.2021,0,0.0527106120070404,0,0.63909170190433
28.03.2021,0,0.0552515657890546,0,0.658000541305826
29.03.2021,0,0.0569334464754662,0,0.672297000272047
30.03.2021,0,0.0590664255875792,0,0.685554860621174
31.03.2021,0,0.0613463592156166,0,0.70023210228973
01.04.2021,0,0.063268530394283,0,0.713422635842213
02.04.2021,0,0.0641413974462499,0,0.718828646497393
03.04.2021,0,0.0647597673843601,0,0.721952168374518
04.04.2021,0,0.0660935858415265,0,0.729813951530265
05.04.2021,0,0.0660935858415265,0,0.729813951530265
06.04.2021,0,0.0660935858415265,0,0.729813951530265
07.04.2021,0,0.0660935858415265,0,0.729813951530265
08.04.2021,0,0.0660935858415265,0,0.729813951530265
09.04.2021,0,0.0660935858415265,0,0.729813951530265
10.04.2021,0,0.0660935858415265,0,0.729813951530265
11.04.2021,0,0.0660935858415265,0,0.729813951530265
12.04.2021,0,0.0660935858415265,0,0.729813951530265
13.04.2021,0,0.0660935858415265,0,0.729813951530265
14.04.2021,0,0.0660935858415265,0,0.729813951530265
15.04.2021,0,0.0660935858415265,0,0.729813951530265
16.04.2021,0,0.0660935858415265,0,0.729813951530265
17.04.2021,0,0.0660935858415265,0,0.729813951530265
18.04.2021,0,0.0660935858415265,0,0.729813951530265
19.04.2021,0,0.0678452721546978,0,0.755126541509862
20.04.2021,0,0.0696680583855513,0,0.781465580775334
21.04.2021,0,0.0713389401477265,0,0.805609537791884
22.04.2021,0,0.0721786605025324,0.0083836447800394,0.805609537791884
23.04.2021,0,0.0721786605025324,0.0189711313197636,0.805609537791884
24.04.2021,0,0.0721786605025324,0.0286763696651346,0.805609537791884
25.04.2021,0,0.0721786605025324,0.0375727957977676,0.805609537791884
26.04.2021,0,0.0741639213018607,0.0550345508864084,0.834297375470415
27.04.2021,0,0.0762297626699521,0.0710410538411031,0.864148531897529
28.04.2021,0,0.0781234442257287,0.0857137662508207,0.891511908002721
29.04.2021,0,0.07907513511368,0.108665273600587,0.891511908002721
30.04.2021,0,0.07907513511368,0.132993637190704,0.891511908002721
01.05.2021,0,0.07907513511368,0.155294769847326,0.891511908002721
02.05.2021,0,0.07907513511368,0.175737278557612,0.891511908002721
03.05.2021,0,0.07907513511368,0.214330599001497,0.891511908002721
04.05.2021,0,0.07907513511368,0.249707816465842,0.891511908002721
05.05.2021,0,0.07907513511368,0.282136943769114,0.891511908002721
06.05.2021,0,0.07907513511368,0.31186351392167,0.891511908002721
07.05.2021,0,0.07907513511368,0.339113036473769,0.891511908002721
08.05.2021,0,0.07907513511368,0.364091861475395,0.891511908002721
09.05.2021,0,0.07907513511368,0.38698873798158,0.891511908002721
10.05.2021,0,0.07907513511368,0.41508323270217,0.891511908002721
11.05.2021,0,0.07907513511368,0.439199938965886,0.891511908002721
12.05.2021,0,0.07907513511368,0.461306993114585,0.891511908002721
13.05.2021,0,0.07907513511368,0.481571545704602,0.891511908002721
14.05.2021,0,0.07907513511368,0.500147516867491,0.891511908002721
15.05.2021,0,0.07907513511368,0.517175596310033,0.891511908002721
16.05.2021,0,0.07907513511368,0.532784429143523,0.891511908002721
17.05.2021,0,0.07907513511368,0.544804039786339,0.891511908002721
18.05.2021,0,0.07907513511368,0.553967131171881,0.891511908002721
19.05.2021,0,0.07907513511368,0.5623668235997,0.891511908002721
20.05.2021,0,0.07907513511368,0.570066270613358,0.891511908002721
21.05.2021,0,0.07907513511368,0.577124001047009,0.891511908002721
22.05.2021,0,0.07907513511368,0.583593664921652,0.891511908002721
23.05.2021,0,0.07907513511368,0.58952425366601,0.891511908002721
24.05.2021,0,0.07907513511368,0.598400527349411,0.891511908002721
25.05.2021,0,0.07907513511368,0.606537271080667,0.891511908002721
26.05.2021,0,0.07907513511368,0.613995910483694,0.891511908002721
27.05.2021,0,0.07907513511368,0.620832704382649,0.891511908002721
28.05.2021,0,0.07907513511368,0.627099828982627,0.891511908002721
29.05.2021,0,0.07907513511368,0.632844581675569,0.891511908002721
30.05.2021,0,0.07907513511368,0.638110719324709,0.891511908002721
31.05.2021,0,0.07907513511368,0.659126660408274,0.891511908002721
01.06.2021,0,0.07907513511368,0.68002787904385,0.891511908002721
02.06.2021,0,0.07907513511368,0.699187450864522,0.891511908002721
03.06.2021,0,0.07907513511368,0.716750266058573,0.891511908002721
04.06.2021,0,0.07907513511368,0.732849542965815,0.891511908002721
05.06.2021,0,0.07907513511368,0.747607014415598,0.891511908002721
06.06.2021,0,0.07907513511368,0.761134808101601,0.891511908002721
07.06.2021,0,0.07907513511368,0.799118101382407,0.891511908002721
08.06.2021,0,0.0837579576541043,0.81813443306537,0.891511908002721
09.06.2021,0,0.0880505730633627,0.835566262432492,0.891511908002721
10.06.2021,0,0.0919854649057424,0.851545487350121,0.891511908002721
11.06.2021,0,0.0955924210140543,0.866193062193513,0.891511908002721
12.06.2021,0,0.0988988030627807,0.879619861806652,0.891511908002721
13.06.2021,0,0.101929681354649,0.891927833448682,0.891511908002721
14.06.2021,0,0.106697419436571,0.913757794289365,0.891511908002721
15.06.2021,0,0.116375116576094,0.913757794289365,0.891511908002721
16.06.2021,0,0.125246314617787,0.913757794289365,0.891511908002721
17.06.2021,0,0.133378290335997,0.913757794289365,0.891511908002721
18.06.2021,0,0.140832569586153,0.913757794289365,0.891511908002721
19.06.2021,0,0.147665637183235,0.913757794289365,0.891511908002721
20.06.2021,0,0.153929291840999,0.913757794289365,0.891511908002721
21.06.2021,0,0.160454129630063,0.913757794289365,0.891511908002721
22.06.2021,0,0.166001154520098,0.913757794289365,0.891511908002721
23.06.2021,0,0.171085880534546,0.913757794289365,0.891511908002721
24.06.2021,0,0.175746942281996,0.913757794289365,0.891511908002721
25.06.2021,0,0.180019582217159,0.913757794289365,0.891511908002721
26.06.2021,0,0.183936108918985,0.913757794289365,0.891511908002721
27.06.2021,0,0.187526261016301,0.913757794289365,0.891511908002721
28.06.2021,0,0.189018394773079,0.913757794289365,0.891511908002721
29.06.2021,0,0.189894229980278,0.913757794289365,0.891511908002721
30.06.2021,0,0.190697086782918,0.913757794289365,0.891511908002721
01.07.2021,0,0.191433039600871,0.913757794289365,0.891511908002721
02.07.2021,0,0.192107646169006,0.913757794289365,0.891511908002721
03.07.2021,0,0.192726014930475,0.913757794289365,0.891511908002721
04.07.2021,0,0.193292890402799,0.913757794289365,0.891511908002721
,0,0.194011826076152,0.913757794289365,0.891511908002721
,0,0.194670889382102,0.913757794289365,0.891511908002721
,0,0.195274995551513,0.913757794289365,0.891511908002721
,0,0.195828781255702,0.913757794289365,0.891511908002721
,0,0.19633639344018,0.913757794289365,0.891511908002721
,0,0.19680170049091,0.913757794289365,0.891511908002721
,0,0.197228283247912,0.913757794289365,0.891511908002721
,0,0.201990180444949,0.913757794289365,0.891511908002721
,0,0.206789332287639,0.913757794289365,0.891511908002721
,0,0.211188518117996,0.913757794289365,0.891511908002721
,0,0.215221097641274,0.913757794289365,0.891511908002721
,0,0.218917622505972,0.913757794289365,0.891511908002721
,0,0.222306123849775,0.913757794289365,0.891511908002721
,0,0.222620960915596,0.913757794289365,0.891511908002721
,0,0.227416459503078,0.913757794289365,0.891511908002721
,0,0.232304301130972,0.913757794289365,0.891511908002721
,0,0.23678480989326,0.913757794289365,0.891511908002721
,0,0.24089189837054,0.913757794289365,0.891511908002721
,0,0.244656729474715,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
,0,0.248107869208357,0.913757794289365,0.891511908002721
